Date,High,Low,Open,Close,Volume,Adj Close
2021-01-04,63.349998474121094,60.66999816894531,63.150001525878906,61.560001373291016,1347200,61.560001373291016
2021-01-05,64.86000061035156,61.18000030517578,61.18000030517578,64.20999908447266,917500,64.20999908447266
2021-01-06,67.83999633789062,63.38999938964844,64.81999969482422,67.62000274658203,1280800,67.62000274658203
2021-01-07,70.41000366210938,66.75,68.48999786376953,67.18000030517578,965700,67.18000030517578
2021-01-08,68.58000183105469,65.94999694824219,67.80000305175781,66.77999877929688,995100,66.77999877929688
2021-01-11,76.37999725341797,70.87000274658203,73.5999984741211,74.97000122070312,3417900,74.97000122070312
2021-01-12,77.9000015258789,74.48999786376953,75.55000305175781,77.6500015258789,1208100,77.6500015258789
2021-01-13,78.68000030517578,75.81999969482422,77.9800033569336,76.36000061035156,818700,76.36000061035156
2021-01-14,78.68000030517578,75.80000305175781,77.2699966430664,76.01000213623047,772600,76.01000213623047
2021-01-15,76.20999908447266,73.66999816894531,76.01000213623047,75.19000244140625,790500,75.19000244140625
2021-01-19,77.11000061035156,74.41000366210938,75.91000366210938,76.12000274658203,773800,76.12000274658203
2021-01-20,78.33999633789062,75.76000213623047,76.91999816894531,76.2699966430664,662100,76.2699966430664
2021-01-21,77.56999969482422,73.1500015258789,76.76000213623047,73.73999786376953,964100,73.73999786376953
2021-01-22,75.43000030517578,72.5199966430664,73.4800033569336,73.33999633789062,989100,73.33999633789062
2021-01-25,74.75,71.05000305175781,73.18000030517578,73.91000366210938,1102500,73.91000366210938
2021-01-26,74.69000244140625,71.80000305175781,74.55999755859375,72.23999786376953,819000,72.23999786376953
2021-01-27,70.43000030517578,65.37000274658203,70.43000030517578,65.80000305175781,2100100,65.80000305175781
2021-01-28,70.80999755859375,66.69999694824219,67.2300033569336,70.37000274658203,1414100,70.37000274658203
2021-01-29,72.06999969482422,68.5,70.13999938964844,70.0199966430664,1264100,70.0199966430664
2021-02-01,72.9800033569336,68.58000183105469,71.0,72.7699966430664,836800,72.7699966430664
2021-02-02,76.08999633789062,73.31999969482422,73.72000122070312,75.45999908447266,1424900,75.45999908447266
