Date,High,Low,Open,Close,Volume,Adj Close
2021-01-04,234.5,224.90499877929688,234.5,231.55999755859375,1051200,231.55999755859375
2021-01-05,235.35000610351562,229.00999450683594,232.0,234.4199981689453,1106200,234.4199981689453
2021-01-06,230.1999969482422,223.92999267578125,228.9199981689453,224.47999572753906,1601700,224.47999572753906
2021-01-07,233.88999938964844,228.02000427246094,228.02999877929688,233.3800048828125,1309500,233.3800048828125
2021-01-08,238.0,231.8300018310547,236.0,235.47999572753906,804200,235.47999572753906
2021-01-11,234.85000610351562,230.00999450683594,234.7899932861328,230.6699981689453,722500,230.6699981689453
2021-01-12,235.8000030517578,231.5800018310547,233.3800048828125,234.19000244140625,933500,234.19000244140625
2021-01-13,234.86000061035156,227.11000061035156,234.80999755859375,229.8699951171875,1312800,229.8699951171875
2021-01-14,230.82000732421875,221.75999450683594,228.8800048828125,222.97000122070312,1571900,222.97000122070312
2021-01-15,229.3800048828125,220.6300048828125,224.63999938964844,222.92999267578125,1568200,222.92999267578125
2021-01-19,229.41000366210938,225.0070037841797,225.0070037841797,226.74000549316406,1490000,226.74000549316406
2021-01-20,232.3699951171875,227.5399932861328,228.0,231.61000061035156,1419200,231.61000061035156
2021-01-21,237.55499267578125,230.25999450683594,233.0500030517578,234.17999267578125,1222700,234.17999267578125
2021-01-22,236.72999572753906,230.77200317382812,234.33999633789062,235.4499969482422,1057600,235.4499969482422
2021-01-25,240.25999450683594,224.66000366210938,238.99000549316406,231.0800018310547,1187900,231.0800018310547
2021-01-26,232.69000244140625,222.19000244140625,232.69000244140625,223.8800048828125,1573700,223.8800048828125
2021-01-27,222.49000549316406,208.6199951171875,220.6699981689453,217.3000030517578,2235100,217.3000030517578
2021-01-28,235.0,216.17999267578125,216.60000610351562,227.02000427246094,3071900,227.02000427246094
2021-01-29,234.27000427246094,217.75,225.0,231.1300048828125,3018800,231.1300048828125
2021-02-01,238.5290069580078,229.02000427246094,231.2100067138672,234.8699951171875,1887200,234.8699951171875
2021-02-02,249.5,237.82000732421875,238.49000549316406,248.7899932861328,1441600,248.7899932861328
2021-02-03,248.25,240.02999877929688,248.0,243.99000549316406,1113700,243.99000549316406
2021-02-04,247.0,240.2899932861328,245.0,241.0,803600,241.0
2021-02-05,244.35000610351562,240.02000427246094,240.0399932861328,243.8000030517578,966800,243.8000030517578
2021-02-08,251.27999877929688,242.0,245.0,244.3800048828125,974400,244.3800048828125
2021-02-09,248.22999572753906,243.69000244140625,244.5399932861328,248.0500030517578,1113700,248.0500030517578
2021-02-10,256.04998779296875,246.02000427246094,249.3300018310547,252.4600067138672,1428200,252.4600067138672
2021-02-11,257.010009765625,250.39999389648438,256.57000732421875,252.8000030517578,608400,252.8000030517578
2021-02-12,255.34500122070312,247.30999755859375,252.60000610351562,252.97000122070312,695500,252.97000122070312
2021-02-16,255.13600158691406,245.0399932861328,253.58999633789062,248.9499969482422,911800,248.9499969482422
2021-02-17,251.27000427246094,243.4499969482422,248.8800048828125,250.52999877929688,1125500,250.52999877929688
2021-02-18,258.7699890136719,244.4199981689453,245.72000122070312,256.7300109863281,1309400,256.7300109863281
2021-02-19,262.3999938964844,254.00999450683594,256.44000244140625,258.4100036621094,1978100,258.4100036621094
2021-02-22,254.49000549316406,241.00999450683594,251.3300018310547,241.00999450683594,1426400,241.00999450683594
2021-02-23,242.36000061035156,224.08999633789062,230.16000366210938,241.4600067138672,2619600,241.4600067138672
2021-02-24,240.69000244140625,233.0,240.0,239.92999267578125,1083000,239.92999267578125
2021-02-25,241.99000549316406,230.16000366210938,234.39999389648438,232.39999389648438,1187000,232.39999389648438
2021-02-26,239.6999969482422,230.6999969482422,233.72999572753906,237.6999969482422,1306600,237.6999969482422
