Date,High,Low,Open,Close,Volume,Adj Close
2021-01-04,15.140000343322754,14.329999923706055,14.75,14.359999656677246,62600,14.359999656677246
2021-01-05,15.550000190734863,14.369999885559082,14.449999809265137,14.90999984741211,89800,14.90999984741211
2021-01-06,16.0,15.069999694824219,15.069999694824219,15.600000381469727,110100,15.600000381469727
2021-01-07,15.770000457763672,14.630000114440918,14.630000114440918,15.729999542236328,89600,15.729999542236328
2021-01-08,16.040000915527344,15.5600004196167,15.75,15.770000457763672,97400,15.770000457763672
2021-01-11,15.75,15.399999618530273,15.710000038146973,15.649999618530273,45300,15.649999618530273
2021-01-12,16.170000076293945,15.5,15.680000305175781,16.1299991607666,48100,16.1299991607666
2021-01-13,16.100000381469727,15.300000190734863,16.100000381469727,15.550000190734863,36000,15.550000190734863
2021-01-14,16.489999771118164,15.579999923706055,15.630000114440918,15.960000038146973,60000,15.960000038146973
2021-01-15,16.020000457763672,15.399999618530273,15.819999694824219,15.789999961853027,36300,15.789999961853027
2021-01-19,16.15999984741211,15.510000228881836,15.890000343322754,15.699999809265137,48500,15.699999809265137
2021-01-20,16.309999465942383,15.34000015258789,15.600000381469727,15.850000381469727,46100,15.850000381469727
2021-01-21,17.280000686645508,15.59000015258789,15.869999885559082,16.309999465942383,129000,16.309999465942383
2021-01-22,16.229999542236328,15.529999732971191,16.229999542236328,16.0,113400,16.0
2021-01-25,16.770000457763672,15.449999809265137,16.600000381469727,15.970000267028809,255000,15.970000267028809
2021-01-26,15.779999732971191,14.09000015258789,14.399999618530273,14.869999885559082,236700,14.869999885559082
2021-01-27,16.040000915527344,14.8100004196167,15.0,15.6899995803833,245600,15.6899995803833
2021-01-28,15.739999771118164,14.949999809265137,15.739999771118164,15.100000381469727,177200,15.100000381469727
2021-01-29,15.850000381469727,14.8100004196167,15.140000343322754,15.09000015258789,210500,15.09000015258789
2021-02-01,15.800000190734863,14.989999771118164,15.149999618530273,15.600000381469727,158800,15.600000381469727
2021-02-02,16.43000030517578,15.710000038146973,15.819999694824219,16.100000381469727,175200,16.100000381469727
2021-02-03,16.43000030517578,15.890000343322754,16.049999237060547,15.970000267028809,82500,15.970000267028809
2021-02-04,16.739999771118164,16.020000457763672,16.209999084472656,16.389999389648438,86700,16.389999389648438
2021-02-05,16.969999313354492,16.420000076293945,16.530000686645508,16.719999313354492,113200,16.719999313354492
2021-02-08,17.3799991607666,16.760000228881836,16.860000610351562,17.3799991607666,178800,17.3799991607666
2021-02-09,18.200000762939453,17.190000534057617,17.420000076293945,18.15999984741211,253800,18.15999984741211
2021-02-10,18.579999923706055,17.860000610351562,18.239999771118164,18.25,111100,18.25
2021-02-11,18.479999542236328,17.81999969482422,18.25,18.200000762939453,134800,18.200000762939453
2021-02-12,18.260000228881836,17.799999237060547,18.06999969482422,18.209999084472656,51300,18.209999084472656
2021-02-16,18.68000030517578,18.190000534057617,18.389999389648438,18.459999084472656,141400,18.459999084472656
2021-02-17,18.459999084472656,17.579999923706055,18.3700008392334,17.90999984741211,75000,17.90999984741211
2021-02-18,17.959999084472656,17.229999542236328,17.739999771118164,17.739999771118164,135700,17.739999771118164
2021-02-19,18.360000610351562,17.75,17.829999923706055,18.170000076293945,108600,18.170000076293945
2021-02-22,18.34000015258789,17.610000610351562,17.979999542236328,17.670000076293945,113600,17.670000076293945
2021-02-23,18.399999618530273,17.219999313354492,17.75,18.239999771118164,156800,18.239999771118164
2021-02-24,18.84000015258789,17.829999923706055,18.25,18.56999969482422,91700,18.56999969482422
2021-02-25,18.920000076293945,18.299999237060547,18.43000030517578,18.610000610351562,66100,18.610000610351562
2021-02-26,18.700000762939453,18.170000076293945,18.5,18.18000030517578,106000,18.18000030517578
2021-03-01,19.3700008392334,18.260000228881836,18.549999237060547,19.030000686645508,82300,19.030000686645508
2021-03-02,19.649999618530273,18.8799991607666,19.010000228881836,19.40999984741211,77400,19.40999984741211
2021-03-03,20.1200008392334,19.420000076293945,19.559999465942383,19.90999984741211,74300,19.90999984741211
2021-03-04,20.040000915527344,19.100000381469727,19.959999084472656,19.270000457763672,109600,19.270000457763672
2021-03-05,19.84000015258789,18.979999542236328,19.639999389648438,19.65999984741211,84700,19.65999984741211
2021-03-08,20.200000762939453,19.600000381469727,19.84000015258789,19.809999465942383,148600,19.809999465942383
2021-03-09,20.40999984741211,19.3799991607666,20.020000457763672,20.100000381469727,138500,20.100000381469727
2021-03-10,20.579999923706055,20.110000610351562,20.110000610351562,20.270000457763672,53700,20.270000457763672
2021-03-11,20.950000762939453,20.209999084472656,20.299999237060547,20.950000762939453,49600,20.950000762939453
2021-03-12,21.6299991607666,20.020000457763672,21.0,21.149999618530273,92600,21.149999618530273
2021-03-15,21.770000457763672,20.459999084472656,21.530000686645508,20.610000610351562,64300,20.610000610351562
2021-03-16,20.799999237060547,20.06999969482422,20.799999237060547,20.18000030517578,64800,20.18000030517578
2021-03-17,20.799999237060547,20.059999465942383,20.309999465942383,20.760000228881836,71400,20.760000228881836
2021-03-18,21.3700008392334,20.389999389648438,20.610000610351562,20.690000534057617,122700,20.690000534057617
2021-03-19,20.559999465942383,19.829999923706055,20.520000457763672,19.889999389648438,264900,19.889999389648438
2021-03-22,20.110000610351562,19.31999969482422,19.989999771118164,19.639999389648438,157200,19.639999389648438
2021-03-23,19.899999618530273,18.940000534057617,19.420000076293945,18.969999313354492,90400,18.969999313354492
2021-03-24,19.889999389648438,19.010000228881836,19.170000076293945,19.100000381469727,47500,19.100000381469727
2021-03-25,19.510000228881836,18.600000381469727,18.860000610351562,19.260000228881836,36500,19.260000228881836
2021-03-26,19.889999389648438,19.31999969482422,19.440000534057617,19.8700008392334,98600,19.8700008392334
2021-03-29,20.18000030517578,19.6299991607666,19.6299991607666,19.709999084472656,60800,19.709999084472656
2021-03-30,20.56999969482422,19.790000915527344,19.790000915527344,20.360000610351562,60600,20.360000610351562
2021-03-31,20.729999542236328,20.1299991607666,20.479999542236328,20.59000015258789,57800,20.59000015258789
2021-04-01,21.09000015258789,20.350000381469727,20.350000381469727,20.860000610351562,42200,20.860000610351562
2021-04-05,21.510000228881836,20.8700008392334,20.989999771118164,21.399999618530273,100000,21.399999618530273
2021-04-06,22.25,21.110000610351562,21.479999542236328,21.239999771118164,100100,21.239999771118164
2021-04-07,21.329999923706055,20.270000457763672,21.329999923706055,20.5,89000,20.5
2021-04-08,20.93000030517578,20.0,20.5,20.639999389648438,44900,20.639999389648438
2021-04-09,20.780000686645508,20.329999923706055,20.649999618530273,20.420000076293945,30700,20.420000076293945
2021-04-12,20.68000030517578,20.0,20.489999771118164,20.299999237060547,59400,20.299999237060547
2021-04-13,20.40999984741211,19.899999618530273,20.299999237060547,20.280000686645508,46300,20.280000686645508
